"id";"mb_avg_rating";"mb_n_users"
"http://dbpedia.org/resource/Harmonicraft";"";""
"http://dbpedia.org/resource/Fly_from_Here";"60";"1"
"http://dbpedia.org/resource/About_a_Boy_(soundtrack)";"";""
"http://dbpedia.org/resource/The_Pretty_Toney_Album";"";""
"http://dbpedia.org/resource/Gorilla_Manor";"";""
"http://dbpedia.org/resource/Amputechture";"80";"5"
"http://dbpedia.org/resource/Sweet_and_Wild";"100";"1"
"http://dbpedia.org/resource/I_Am_the_Fun_Blame_Monster!";"100";"1"
"http://dbpedia.org/resource/Love_Travels_at_Illegal_Speeds";"";""
"http://dbpedia.org/resource/Veni_Vidi_Vicious";"100";"5"
"http://dbpedia.org/resource/The_Sellout";"60";"1"
"http://dbpedia.org/resource/So_Beautiful_or_So_What";"73";"3"
"http://dbpedia.org/resource/Around_the_Sun";"40";"3"
"http://dbpedia.org/resource/A_Chance_to_Cut_Is_a_Chance_to_Cure";"";""
"http://dbpedia.org/resource/Surtur_Rising";"87";"3"
"http://dbpedia.org/resource/The_Rebirth_of_Venus";"";""
"http://dbpedia.org/resource/The_Execution_of_All_Things";"100";"1"
"http://dbpedia.org/resource/Here_We_Stand_(The_Fratellis_album)";"";""
"http://dbpedia.org/resource/Grand_Champ";"";""
"http://dbpedia.org/resource/Scissor_Sisters_(album)";"60";"3"
"http://dbpedia.org/resource/Artwork_(album)";"100";"1"
"http://dbpedia.org/resource/Electronic_Dream";"";""
"http://dbpedia.org/resource/Health//Disco";"";""
"http://dbpedia.org/resource/Down_to_Earth_(Jem_album)";"";""
"http://dbpedia.org/resource/Crazy_Ex-Girlfriend";"";""
"http://dbpedia.org/resource/Down_in_Albion";"100";"3"
"http://dbpedia.org/resource/Dye_It_Blonde";"";""
"http://dbpedia.org/resource/Live_Like_You_Were_Dying";"50";"2"
"http://dbpedia.org/resource/Red_Letter_Days_(album)";"60";"1"
"http://dbpedia.org/resource/For_Hero:_For_Fool";"";""
"http://dbpedia.org/resource/Red_Devil_Dawn";"";""
"http://dbpedia.org/resource/Vespertine";"86";"7"
"http://dbpedia.org/resource/Embryonic";"";""
"http://dbpedia.org/resource/See_My_Friends_(album)";"";""
"http://dbpedia.org/resource/Cocky_(album)";"100";"1"
"http://dbpedia.org/resource/Happy_New_Year_(album)";"";""
"http://dbpedia.org/resource/A.D.D._(Audio_Day_Dream)";"";""
"http://dbpedia.org/resource/The_Head_and_the_Heart_(album)";"";""
"http://dbpedia.org/resource/Someone_to_Watch_Over_Me_(album)";"";""
"http://dbpedia.org/resource/Havoc_and_Bright_Lights";"85";"4"
"http://dbpedia.org/resource/The_Spirit_Indestructible";"";""
"http://dbpedia.org/resource/Cardiology_(album)";"";""
"http://dbpedia.org/resource/Downtown_Church";"";""
"http://dbpedia.org/resource/Boy_in_da_Corner";"80";"3"
"http://dbpedia.org/resource/Rings_Around_the_World";"93";"3"
"http://dbpedia.org/resource/The_Unforgiving";"100";"3"
"http://dbpedia.org/resource/Feels";"80";"3"
"http://dbpedia.org/resource/F.A.M.E._(album)";"20";"1"
"http://dbpedia.org/resource/Yanqui_U.X.O.";"80";"5"
"http://dbpedia.org/resource/Extraordinary_Machine";"80";"1"
"http://dbpedia.org/resource/Happiness_Ltd.";"";""
"http://dbpedia.org/resource/Devils_&_Dust";"65";"4"
"http://dbpedia.org/resource/The_End_of_All_Things_to_Come";"";""
"http://dbpedia.org/resource/Modulate_(album)";"";""
"http://dbpedia.org/resource/You_Can_Feel_Me";"";""
"http://dbpedia.org/resource/Person_Pitch";"100";"1"
"http://dbpedia.org/resource/The_Contino_Sessions";"80";"1"
"http://dbpedia.org/resource/R&G_(Rhythm_&_Gangsta):_The_Masterpiece";"60";"1"
"http://dbpedia.org/resource/Kid_A";"92";"22"
"http://dbpedia.org/resource/I_Am_Shelby_Lynne";"";""
"http://dbpedia.org/resource/The_Dangermen_Sessions_Vol._1";"";""
"http://dbpedia.org/resource/The_Guitar_Song";"";""
"http://dbpedia.org/resource/Fall_Be_Kind";"80";"2"
"http://dbpedia.org/resource/Coexist_(album)";"60";"1"
"http://dbpedia.org/resource/Rook_(album)";"100";"2"
"http://dbpedia.org/resource/My_World,_My_Way_(album)";"";""
"http://dbpedia.org/resource/Get_Off_on_the_Pain";"";""
"http://dbpedia.org/resource/It_Still_Moves";"80";"1"
"http://dbpedia.org/resource/Slave_Ambient";"";""
"http://dbpedia.org/resource/In_Rape_Fantasy_and_Terror_Sex_We_Trust";"";""
"http://dbpedia.org/resource/Man_vs._Machine";"100";"1"
"http://dbpedia.org/resource/The_Battle_for_Everything";"70";"2"
"http://dbpedia.org/resource/This_Is_a_Fix";"";""
"http://dbpedia.org/resource/Until_the_End_(album)";"";""
"http://dbpedia.org/resource/Doomsdayer's_Holiday";"";""
"http://dbpedia.org/resource/The_Rose_Has_Teeth_in_the_Mouth_of_a_Beast";"";""
"http://dbpedia.org/resource/Tical_0:_The_Prequel";"";""
"http://dbpedia.org/resource/Nixon_(album)";"100";"1"
"http://dbpedia.org/resource/Hold_On_'til_the_Night";"";""
"http://dbpedia.org/resource/Ravedeath,_1972";"80";"1"
"http://dbpedia.org/resource/Slipway_Fires";"60";"1"
"http://dbpedia.org/resource/Fiction_Family_(album)";"80";"1"
"http://dbpedia.org/resource/Tomorrow's_World_(album)";"30";"2"
"http://dbpedia.org/resource/Turning_the_Mind";"";""
"http://dbpedia.org/resource/Beat_'Em_Up";"";""
"http://dbpedia.org/resource/The_Age_of_Miracles";"";""
"http://dbpedia.org/resource/Cobblestone_Runway";"";""
"http://dbpedia.org/resource/Begin_to_Hope";"86";"7"
"http://dbpedia.org/resource/Live_at_the_Aragon";"";""
"http://dbpedia.org/resource/We_Shall_Overcome:_The_Seeger_Sessions";"77";"6"
"http://dbpedia.org/resource/Django_Django_(album)";"80";"1"
"http://dbpedia.org/resource/R.O.O.T.S.";"100";"2"
"http://dbpedia.org/resource/Mi_Reflejo";"";""
"http://dbpedia.org/resource/Dig,_Lazarus,_Dig!!!";"67";"3"
"http://dbpedia.org/resource/Romance_at_Short_Notice";"";""
"http://dbpedia.org/resource/I'll_Sleep_When_You're_Dead";"60";"1"
"http://dbpedia.org/resource/Lisbon_(album)";"";""
"http://dbpedia.org/resource/Welcome_Interstate_Managers";"87";"3"
"http://dbpedia.org/resource/Robotique_Majestique";"";""
"http://dbpedia.org/resource/The_Preacher's_Son";"";""
"http://dbpedia.org/resource/Haha_Sound";"";""
"http://dbpedia.org/resource/Beauty_&_Crime";"";""
"http://dbpedia.org/resource/Celestial_Lineage";"100";"1"
"http://dbpedia.org/resource/Silent_Movies";"";""
"http://dbpedia.org/resource/Strange_Mercy";"";""
"http://dbpedia.org/resource/Stankonia";"87";"6"
"http://dbpedia.org/resource/Don't_Give_Up_on_Me";"80";"1"
"http://dbpedia.org/resource/War_Stories_(album)";"95";"4"
"http://dbpedia.org/resource/Our_Shadows_Will_Remain";"";""
"http://dbpedia.org/resource/Pause_(album)";"100";"2"
"http://dbpedia.org/resource/Testify_(Phil_Collins_album)";"60";"2"
"http://dbpedia.org/resource/School_of_the_Flower";"";""
"http://dbpedia.org/resource/What_I_Do";"";""
"http://dbpedia.org/resource/Imperial_Blaze";"";""
"http://dbpedia.org/resource/Hail_to_the_Thief";"83";"19"
"http://dbpedia.org/resource/Nothing_Is_Wrong";"100";"1"
"http://dbpedia.org/resource/The_Path_of_Totality";"80";"1"
"http://dbpedia.org/resource/Blood_Like_Lemonade";"80";"1"
"http://dbpedia.org/resource/Because_of_the_Times";"80";"1"
"http://dbpedia.org/resource/Oh_My_God,_Charlie_Darwin";"";""
"http://dbpedia.org/resource/Diaper_Island";"";""
"http://dbpedia.org/resource/Songs_in_Red_and_Gray";"40";"1"
"http://dbpedia.org/resource/Devil's_Playground_(album)";"60";"1"
"http://dbpedia.org/resource/Time_(The_Revelator)";"";""
"http://dbpedia.org/resource/Underclass_Hero";"100";"1"
"http://dbpedia.org/resource/The_Obliterati";"";""
"http://dbpedia.org/resource/American_Life";"80";"2"
"http://dbpedia.org/resource/To_Lose_My_Life...";"100";"1"
"http://dbpedia.org/resource/The_Dutchess";"";""
"http://dbpedia.org/resource/Love_the_Future";"";""
"http://dbpedia.org/resource/Just_Whitney";"60";"1"
"http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are";"100";"1"
"http://dbpedia.org/resource/The_Crying_Light";"100";"2"
"http://dbpedia.org/resource/Post-Nothing";"";""
"http://dbpedia.org/resource/Conspiracy_of_One";"60";"2"
"http://dbpedia.org/resource/Transfiguration_of_Vincent";"80";"1"
"http://dbpedia.org/resource/Bang_Bang_Rock_&_Roll";"";""
"http://dbpedia.org/resource/A_Man's_Thoughts";"";""
"http://dbpedia.org/resource/Songs_for_the_Deaf";"82";"9"
"http://dbpedia.org/resource/My_Maudlin_Career";"75";"4"
"http://dbpedia.org/resource/I_Was_Trying_to_Describe_You_to_Someone";"";""
"http://dbpedia.org/resource/A_Creature_I_Don't_Know";"";""
"http://dbpedia.org/resource/The_Creek_Drank_the_Cradle";"80";"1"
"http://dbpedia.org/resource/Mwng";"100";"3"
"http://dbpedia.org/resource/Songs_from_the_Sparkle_Lounge";"60";"1"
"http://dbpedia.org/resource/30_Seconds_to_Mars_(album)";"80";"4"
"http://dbpedia.org/resource/Leave_It_All_Behind_(album)";"";""
"http://dbpedia.org/resource/The_Seldom_Seen_Kid";"";""
"http://dbpedia.org/resource/Pieces_in_a_Modern_Style";"";""
"http://dbpedia.org/resource/Ill_Manors_(album)";"";""
"http://dbpedia.org/resource/Good_News_for_People_Who_Love_Bad_News";"80";"8"
"http://dbpedia.org/resource/Light_After_Dark";"";""
"http://dbpedia.org/resource/Darkly,_Darkly,_Venus_Aversa";"80";"1"
"http://dbpedia.org/resource/Spirit_Moves";"80";"1"
"http://dbpedia.org/resource/Doggumentary";"";""
"http://dbpedia.org/resource/In_Between_Dreams";"80";"3"
"http://dbpedia.org/resource/Seal_(2003_album)";"60";"1"
"http://dbpedia.org/resource/Leave_This_Town";"";""
"http://dbpedia.org/resource/Happiness_(Hurts_album)";"80";"1"
"http://dbpedia.org/resource/The_Oracle_(album)";"";""
"http://dbpedia.org/resource/Moment_Bends";"100";"1"
"http://dbpedia.org/resource/Midnite_Vultures";"80";"4"
"http://dbpedia.org/resource/American_V:_A_Hundred_Highways";"80";"1"
"http://dbpedia.org/resource/In_Rainbows";"90";"25"
"http://dbpedia.org/resource/Stumble_into_Grace";"";""
"http://dbpedia.org/resource/Righteous_Love";"";""
"http://dbpedia.org/resource/Mountain_Soul_II";"";""
"http://dbpedia.org/resource/Lies_for_the_Liars";"70";"2"
"http://dbpedia.org/resource/Out_of_Nothing";"";""
"http://dbpedia.org/resource/Built_on_Squares";"";""
"http://dbpedia.org/resource/The_Alphabet_of_Hurricanes";"";""
"http://dbpedia.org/resource/Graffiti_(Chris_Brown_album)";"20";"1"
"http://dbpedia.org/resource/Scabdates";"60";"1"
"http://dbpedia.org/resource/Marnie_Stern_(album)";"";""
"http://dbpedia.org/resource/ObZen";"100";"1"
"http://dbpedia.org/resource/Hello_Waveforms";"";""
"http://dbpedia.org/resource/Section.80";"60";"2"
"http://dbpedia.org/resource/Strip_Me";"";""
"http://dbpedia.org/resource/31_Minutes_to_Takeoff";"";""
"http://dbpedia.org/resource/Untrue";"98";"11"
"http://dbpedia.org/resource/These_Are_the_Good_Times_People";"80";"1"
"http://dbpedia.org/resource/Imperial_Wax_Solvent";"";""
"http://dbpedia.org/resource/Tones_of_Town";"";""
"http://dbpedia.org/resource/Black_Cadillac";"";""
"http://dbpedia.org/resource/Reanimation";"73";"3"
"http://dbpedia.org/resource/Songs_About_Girls";"";""
"http://dbpedia.org/resource/This_Is_Country_Music";"100";"1"
"http://dbpedia.org/resource/Rokstarr";"";""
"http://dbpedia.org/resource/The_Con_(album)";"80";"1"
"http://dbpedia.org/resource/Daybreak_(Saves_the_Day_album)";"";""
"http://dbpedia.org/resource/We_Are_Beautiful,_We_Are_Doomed";"100";"1"
"http://dbpedia.org/resource/Love_Is_Dead_(Kerli_album)";"90";"2"
"http://dbpedia.org/resource/Graffiti_Soul";"";""
"http://dbpedia.org/resource/Gemstones_(album)";"";""
"http://dbpedia.org/resource/Only_by_the_Night";"73";"3"
"http://dbpedia.org/resource/Beyond_the_Neighbourhood";"";""
"http://dbpedia.org/resource/Summer_of_the_Shark_(album)";"";""
"http://dbpedia.org/resource/Oohs_&_Aahs";"";""
"http://dbpedia.org/resource/Crack_the_Skye";"100";"4"
"http://dbpedia.org/resource/A_Little_More_Personal_(Raw)";"";""
"http://dbpedia.org/resource/Britney_(album)";"96";"4"
"http://dbpedia.org/resource/The_Road_and_the_Radio";"";""
"http://dbpedia.org/resource/Felt_3:_A_Tribute_to_Rosie_Perez";"";""
"http://dbpedia.org/resource/Mama's_Gun";"60";"1"
"http://dbpedia.org/resource/Mezmerize_(album)";"82";"13"
"http://dbpedia.org/resource/The_Fray_(album)";"";""
"http://dbpedia.org/resource/The_Golden_D";"";""
"http://dbpedia.org/resource/Results_May_Vary";"64";"5"
"http://dbpedia.org/resource/20_Y.O.";"100";"1"
"http://dbpedia.org/resource/Complete_Me";"";""
"http://dbpedia.org/resource/Liverpool_8";"";""
"http://dbpedia.org/resource/Writers_Without_Homes";"";""
"http://dbpedia.org/resource/I_Am_Not_Afraid_of_You_and_I_Will_Beat_Your_Ass";"";""
"http://dbpedia.org/resource/Transcendental_Youth";"";""
"http://dbpedia.org/resource/Confessions_on_a_Dance_Floor";"84";"9"
"http://dbpedia.org/resource/Bachelor_No._2_or,_the_Last_Remains_of_the_Dodo";"100";"1"
"http://dbpedia.org/resource/Time_for_Annihilation";"";""
"http://dbpedia.org/resource/Keep_Calm_and_Carry_On_(album)";"";""
"http://dbpedia.org/resource/The_ArchAndroid";"90";"2"
"http://dbpedia.org/resource/Suit_(album)";"";""
"http://dbpedia.org/resource/Pressure_Chief";"87";"3"
"http://dbpedia.org/resource/Escapology_(album)";"60";"2"
"http://dbpedia.org/resource/World_Without_Tears";"";""
"http://dbpedia.org/resource/Fasciinatiion";"80";"3"
"http://dbpedia.org/resource/Stephen_Malkmus_(album)";"";""
"http://dbpedia.org/resource/St._Jude_(album)";"";""
"http://dbpedia.org/resource/Tales_Don't_Tell_Themselves";"";""
"http://dbpedia.org/resource/Happy_Songs_for_Happy_People";"80";"1"
"http://dbpedia.org/resource/Come_Away_with_Me";"77";"6"
"http://dbpedia.org/resource/Truly_She_Is_None_Other";"";""
"http://dbpedia.org/resource/Waiting_for_the_Sirens'_Call";"50";"2"
"http://dbpedia.org/resource/Night_Falls_Over_Kortedala";"80";"2"
"http://dbpedia.org/resource/Who_Killed_Sgt._Pepper%3F";"";""
"http://dbpedia.org/resource/Brassbound";"";""
"http://dbpedia.org/resource/Goon_Affiliated";"";""
"http://dbpedia.org/resource/Polly_Scattergood_(album)";"";""
"http://dbpedia.org/resource/Ga_Ga_Ga_Ga_Ga";"";""
"http://dbpedia.org/resource/MGMT_(album)";"";""
"http://dbpedia.org/resource/The_Powerless_Rise";"";""
"http://dbpedia.org/resource/Streetlights_(Kurupt_album)";"";""
"http://dbpedia.org/resource/Kids_in_the_Street";"";""
"http://dbpedia.org/resource/Merriweather_Post_Pavilion_(album)";"83";"7"
"http://dbpedia.org/resource/Love_Me_Back_(album)";"";""
"http://dbpedia.org/resource/Broken_Social_Scene_(album)";"100";"1"
"http://dbpedia.org/resource/Blacklisted_(album)";"";""
"http://dbpedia.org/resource/Journal_for_Plague_Lovers";"";""
"http://dbpedia.org/resource/Flavors_of_Entanglement";"73";"3"
"http://dbpedia.org/resource/Fake_Songs";"";""
"http://dbpedia.org/resource/Black_Sheep_Boy";"";""
"http://dbpedia.org/resource/Battle_for_the_Sun";"73";"3"
"http://dbpedia.org/resource/Life_Cycles_(album)";"";""
"http://dbpedia.org/resource/Midnight_Souvenirs";"";""
"http://dbpedia.org/resource/My_Father_Will_Guide_Me_up_a_Rope_to_the_Sky";"90";"2"
"http://dbpedia.org/resource/Break_the_Spell";"";""
"http://dbpedia.org/resource/The_Fabled_City";"";""
"http://dbpedia.org/resource/A_Little_Deeper";"";""
"http://dbpedia.org/resource/Get_Behind_Me_Satan";"64";"5"
"http://dbpedia.org/resource/Death_to_False_Metal";"50";"4"
"http://dbpedia.org/resource/Singing_Bones";"";""
"http://dbpedia.org/resource/Penance_Soiree";"";""
"http://dbpedia.org/resource/Let's_Just_Be";"";""
"http://dbpedia.org/resource/Mad_Season_(album)";"60";"2"
"http://dbpedia.org/resource/More_Than_You_Think_You_Are";"40";"1"
"http://dbpedia.org/resource/Laws_of_Illusion";"100";"1"
"http://dbpedia.org/resource/Mandy_Moore_(album)";"60";"1"
"http://dbpedia.org/resource/Falcon_(album)";"";""
"http://dbpedia.org/resource/Melodia_(album)";"";""
"http://dbpedia.org/resource/The_Lion's_Roar_(album)";"";""
"http://dbpedia.org/resource/Cats_&_Dogs_(Evidence_album)";"";""
"http://dbpedia.org/resource/We_Are_Monster";"";""
"http://dbpedia.org/resource/Back_on_My_B.S.";"40";"1"
"http://dbpedia.org/resource/Jackinabox";"";""
"http://dbpedia.org/resource/Glass_Floor";"";""
"http://dbpedia.org/resource/Gold_Cobra";"75";"4"
"http://dbpedia.org/resource/Pushing_the_Senses";"60";"1"
"http://dbpedia.org/resource/Shaman_(album)";"80";"1"
"http://dbpedia.org/resource/Asleep_in_the_Bread_Aisle";"";""
"http://dbpedia.org/resource/A_Ghost_Is_Born";"80";"1"
"http://dbpedia.org/resource/Spot_the_Difference";"";""
"http://dbpedia.org/resource/All_6's_and_7's";"100";"1"
"http://dbpedia.org/resource/Helplessness_Blues";"90";"4"
"http://dbpedia.org/resource/Breaking_Kayfabe";"100";"1"
"http://dbpedia.org/resource/The_Friends_EP";"";""
"http://dbpedia.org/resource/On_the_Impossible_Past";"";""
"http://dbpedia.org/resource/Elk-Lake_Serenade";"";""
"http://dbpedia.org/resource/I_Am..._Sasha_Fierce";"100";"2"
"http://dbpedia.org/resource/Todd_Smith_(album)";"";""
"http://dbpedia.org/resource/Seek_Magic";"";""
"http://dbpedia.org/resource/Live_from_Rome";"";""
"http://dbpedia.org/resource/Ghetto_Postage";"";""
"http://dbpedia.org/resource/Intimacy:_Album_III";"60";"1"
"http://dbpedia.org/resource/Music_of_the_Spheres_(Ian_Brown_album)";"";""
"http://dbpedia.org/resource/Ersatz_GB";"";""
"http://dbpedia.org/resource/Transatlanticism";"96";"5"
"http://dbpedia.org/resource/Rotten_Apple_(album)";"";""
"http://dbpedia.org/resource/The_Great_Escape_Artist";"";""
"http://dbpedia.org/resource/Sounds_from_Nowheresville";"";""
"http://dbpedia.org/resource/Tenacious_D_(album)";"76";"5"
"http://dbpedia.org/resource/Divided_by_Night";"60";"1"
"http://dbpedia.org/resource/St._Elsewhere_(album)";"83";"7"
"http://dbpedia.org/resource/The_Libertines_(album)";"";""
"http://dbpedia.org/resource/Autumn_of_the_Seraphs";"";""
"http://dbpedia.org/resource/Nostradamus_(album)";"60";"3"
"http://dbpedia.org/resource/Threes_(album)";"";""
"http://dbpedia.org/resource/The_Boxing_Mirror";"100";"1"
"http://dbpedia.org/resource/The_Discovery_of_a_World_Inside_the_Moone";"80";"1"
"http://dbpedia.org/resource/Machine_(EP)";"100";"1"
"http://dbpedia.org/resource/De_Vermis_Mysteriis_(album)";"";""
"http://dbpedia.org/resource/The_Glass_Passenger";"";""
"http://dbpedia.org/resource/Bunkka";"";""
"http://dbpedia.org/resource/Shobaleader_One:_d'Demonstrator";"100";"1"
"http://dbpedia.org/resource/Tha_Carter_III";"60";"3"
"http://dbpedia.org/resource/Return_to_the_Sea";"100";"1"
"http://dbpedia.org/resource/De-Loused_in_the_Comatorium";"97";"6"
"http://dbpedia.org/resource/Blues_Dream";"60";"1"
"http://dbpedia.org/resource/Fishin'_for_Woos";"";""
"http://dbpedia.org/resource/Bat_Out_of_Hell_III:_The_Monster_Is_Loose";"60";"1"
"http://dbpedia.org/resource/TSOL_(album)";"";""
"http://dbpedia.org/resource/Untouchables_(album)";"80";"2"
"http://dbpedia.org/resource/I_Phantom";"";""
"http://dbpedia.org/resource/Sagarmatha_(album)";"";""
"http://dbpedia.org/resource/Red_Carpet_Massacre";"60";"1"
"http://dbpedia.org/resource/An_Imaginary_Country";"100";"1"
"http://dbpedia.org/resource/The_Golden_Age_of_Grotesque";"80";"8"
"http://dbpedia.org/resource/Universal_Audio_(album)";"";""
"http://dbpedia.org/resource/Take_It_to_the_Limit_(Hinder_album)";"100";"1"
"http://dbpedia.org/resource/The_Cosmos_Rocks";"70";"2"
"http://dbpedia.org/resource/Dirty_Vegas_(album)";"";""
"http://dbpedia.org/resource/Life_Is_Good_(Nas_album)";"70";"2"
"http://dbpedia.org/resource/Public_Strain";"";""
"http://dbpedia.org/resource/Welcome_to_the_Drama_Club";"60";"2"
"http://dbpedia.org/resource/Oceans_Apart";"";""
"http://dbpedia.org/resource/Are_You_Passionate%3F";"50";"2"
"http://dbpedia.org/resource/Poses_(album)";"";""
"http://dbpedia.org/resource/Familiar_to_Millions";"";""
"http://dbpedia.org/resource/Source_Tags_&_Codes";"80";"4"
"http://dbpedia.org/resource/A_Place_to_Bury_Strangers_(album)";"";""
"http://dbpedia.org/resource/Slick_Dogs_and_Ponies";"";""
"http://dbpedia.org/resource/Wonderful_Rainbow";"";""
"http://dbpedia.org/resource/Cripple_Crow";"80";"1"
"http://dbpedia.org/resource/We'll_Live_and_Die_in_These_Towns";"";""
"http://dbpedia.org/resource/Ice_Cream_Spiritual";"";""
"http://dbpedia.org/resource/When_I_Pretend_to_Fall";"";""
"http://dbpedia.org/resource/%22Happy%22_in_Galoshes";"";""
"http://dbpedia.org/resource/Up_to_Now";"60";"1"
"http://dbpedia.org/resource/Democrazy";"";""
"http://dbpedia.org/resource/The_Beginning_Stages_of...";"60";"1"
"http://dbpedia.org/resource/Do_You_Like_Rock_Music%3F";"100";"1"
"http://dbpedia.org/resource/Lowedges";"";""
"http://dbpedia.org/resource/Salival";"90";"2"
"http://dbpedia.org/resource/Tweekend";"100";"1"
"http://dbpedia.org/resource/Break_It_Yourself";"";""
"http://dbpedia.org/resource/Easy_Wonderful";"";""
"http://dbpedia.org/resource/Black_Swan_(album)";"";""
"http://dbpedia.org/resource/Fantasy_Ride";"60";"1"
"http://dbpedia.org/resource/The_Airing_of_Grievances";"";""
"http://dbpedia.org/resource/Lights_and_Sounds";"";""
"http://dbpedia.org/resource/Dressy_Bessy_(album)";"";""
"http://dbpedia.org/resource/Return_to_Cookie_Mountain";"67";"3"
"http://dbpedia.org/resource/Fall_Heads_Roll";"100";"1"
"http://dbpedia.org/resource/The_Last_Romance";"";""
"http://dbpedia.org/resource/Geogaddi";"93";"8"
"http://dbpedia.org/resource/Rather_Ripped";"";""
"http://dbpedia.org/resource/Manafon_(album)";"";""
"http://dbpedia.org/resource/Sound_of_Water";"90";"2"
"http://dbpedia.org/resource/Absolute_Dissent";"70";"2"
"http://dbpedia.org/resource/The_Budos_Band_III";"";""
"http://dbpedia.org/resource/The_Illusion_of_Progress";"";""
"http://dbpedia.org/resource/Sound_of_Silver";"87";"3"
"http://dbpedia.org/resource/Bad_(album)";"80";"11"
"http://dbpedia.org/resource/Woman_King";"";""
"http://dbpedia.org/resource/The_Long_Road";"60";"1"
"http://dbpedia.org/resource/The_Besnard_Lakes_Are_the_Dark_Horse";"";""
"http://dbpedia.org/resource/Miss_E..._So_Addictive";"60";"4"
"http://dbpedia.org/resource/The_Chronicles_of_Life_and_Death";"60";"1"
"http://dbpedia.org/resource/Feel_the_Steel";"";""
"http://dbpedia.org/resource/Takk...";"85";"12"
"http://dbpedia.org/resource/Let_Them_Talk";"80";"2"
"http://dbpedia.org/resource/Funstyle";"";""
"http://dbpedia.org/resource/Theology_(album)";"90";"2"
"http://dbpedia.org/resource/Augustana_(album)";"";""
"http://dbpedia.org/resource/Little_Sparrow";"";""
"http://dbpedia.org/resource/Bright_Like_Neon_Love";"";""
"http://dbpedia.org/resource/Magnificent_City";"";""
"http://dbpedia.org/resource/Destroy_Rock_&_Roll";"";""
"http://dbpedia.org/resource/The_Ugly_Organ";"100";"1"
"http://dbpedia.org/resource/Ancient_Melodies_of_the_Future";"80";"2"
"http://dbpedia.org/resource/The_Tigers_Have_Spoken";"";""
"http://dbpedia.org/resource/He_Was_King";"";""
"http://dbpedia.org/resource/Conatus_(album)";"40";"1"
"http://dbpedia.org/resource/Legendary_Weapons";"";""
"http://dbpedia.org/resource/Transcendental_Blues";"80";"1"
"http://dbpedia.org/resource/Lost_in_the_Sound_of_Separation";"100";"1"
"http://dbpedia.org/resource/Tears_of_the_Valedictorian";"";""
"http://dbpedia.org/resource/Mink_Car";"80";"1"
"http://dbpedia.org/resource/Lookaftering";"";""
"http://dbpedia.org/resource/Separation_Sunday";"60";"1"
"http://dbpedia.org/resource/Sun,_Sun,_Sun";"";""
"http://dbpedia.org/resource/A_Funk_Odyssey";"67";"3"
"http://dbpedia.org/resource/Charango_(album)";"75";"4"
"http://dbpedia.org/resource/Shaka_Rock";"";""
"http://dbpedia.org/resource/Invincible_Summer";"80";"1"
"http://dbpedia.org/resource/Beg_for_Mercy";"40";"2"
"http://dbpedia.org/resource/Airtight's_Revenge";"";""
"http://dbpedia.org/resource/Out_of_Ashes";"70";"2"
"http://dbpedia.org/resource/Music_Sounds_Better_with_You_(album)";"";""
"http://dbpedia.org/resource/Solarized";"";""
"http://dbpedia.org/resource/New_Amerykah_Part_One_(4th_World_War)";"";""
