"amazon_rating";"amazon_nusers";"uri"
"4.4";"153";"http://dbpedia.org/resource/Tear_the_World_Down"
"4.5";"164";"http://dbpedia.org/resource/Blood_Mountain_(album)"
"4.1";"144";"http://dbpedia.org/resource/The_Illusion_of_Progress"
"4.5";"179";"http://dbpedia.org/resource/Central_Reservation_(album)"
"4.6";"5";"http://dbpedia.org/resource/Imaad_Wasif_(album)"
"4.0";"771";"http://dbpedia.org/resource/Late_Registration"
"4.5";"292";"http://dbpedia.org/resource/David_Archuleta_(album)"
"3.7";"54";"http://dbpedia.org/resource/Pocket_Symphony"
"4.3";"92";"http://dbpedia.org/resource/Mink_Car"
"4.7";"103";"http://dbpedia.org/resource/Haywire_(Josh_Turner_album)"
"4.2";"10";"http://dbpedia.org/resource/Avalanche_United"
"4.6";"75";"http://dbpedia.org/resource/The_Age_of_Miracles"
"4.5";"43";"http://dbpedia.org/resource/A_Little_Deeper"
"4.4";"81";"http://dbpedia.org/resource/Sir_Lucious_Left_Foot:_The_Son_of_Chico_Dusty"
"3.4";"158";"http://dbpedia.org/resource/Life_on_Display"
"4.5";"235";"http://dbpedia.org/resource/Begin_to_Hope"
"3.9";"7";"http://dbpedia.org/resource/Beyond_the_Neighbourhood"
"4.6";"298";"http://dbpedia.org/resource/For_Emma,_Forever_Ago"
"4.5";"80";"http://dbpedia.org/resource/Teen_Dream"
"4.1";"26";"http://dbpedia.org/resource/Violence_Begets_Violence"
"3.9";"136";"http://dbpedia.org/resource/Day_I_Forgot"
"3.3";"72";"http://dbpedia.org/resource/The_Weirdness"
"4.3";"204";"http://dbpedia.org/resource/Mi_Reflejo"
"4.6";"17";"http://dbpedia.org/resource/Clothes_Drop"
"2.9";"164";"http://dbpedia.org/resource/Tical_0:_The_Prequel"
"4.3";"132";"http://dbpedia.org/resource/Dignity_(album)"
"4.7";"38";"http://dbpedia.org/resource/Grinderman_2"
"5.0";"2";"http://dbpedia.org/resource/Music_Sounds_Better_with_You_(album)"
"4.4";"41";"http://dbpedia.org/resource/Pull_Up_Some_Dust_and_Sit_Down"
"4.4";"";"http://dbpedia.org/resource/Charmbracelet"
"3.6";"55";"http://dbpedia.org/resource/Divided_by_Night"
"4.3";"73";"http://dbpedia.org/resource/The_Covers_Record"
"4.7";"18";"http://dbpedia.org/resource/Unfamiliar_Faces"
"3.6";"39";"http://dbpedia.org/resource/A_Lively_Mind"
"4.0";"1";"http://dbpedia.org/resource/Regifted_Light"
"4.2";"33";"http://dbpedia.org/resource/Dead_Son_Rising"
"4.6";"57";"http://dbpedia.org/resource/Break_It_Yourself"
"4.7";"3";"http://dbpedia.org/resource/Diotima_(album)"
"4.5";"26";"http://dbpedia.org/resource/The_Intercontinentals"
"3.5";"109";"http://dbpedia.org/resource/Return_of_Dragon"
"4.4";"30";"http://dbpedia.org/resource/Under_Cold_Blue_Stars"
"4.3";"24";"http://dbpedia.org/resource/Oceans_Apart"
"4.6";"43";"http://dbpedia.org/resource/Post-War"
"4.4";"66";"http://dbpedia.org/resource/Thunder,_Lightning,_Strike"
"3.1";"24";"http://dbpedia.org/resource/Back_on_My_B.S."
"4.1";"58";"http://dbpedia.org/resource/Lost_in_the_Sound_of_Separation"
"4.0";"7";"http://dbpedia.org/resource/Brett_Anderson_(album)"
"4.3";"50";"http://dbpedia.org/resource/You_Gotta_Go_There_to_Come_Back"
"3.4";"105";"http://dbpedia.org/resource/Gary_Go_(album)"
"4.8";"52";"http://dbpedia.org/resource/Humanoid_(album)"
"4.9";"10";"http://dbpedia.org/resource/Through_the_Windowpane"
"4.6";"186";"http://dbpedia.org/resource/Break_the_Spell"
"4.5";"248";"http://dbpedia.org/resource/Fear_of_a_Blank_Planet"
"4.4";"256";"http://dbpedia.org/resource/Alright,_Still"
"4.7";"19";"http://dbpedia.org/resource/Congotronics"
"4.4";"27";"http://dbpedia.org/resource/Build_a_Rocket_Boys!"
"4.5";"142";"http://dbpedia.org/resource/Devil's_Playground_(album)"
"4.5";"15";"http://dbpedia.org/resource/Let's_Stay_Friends"
"4.5";"98";"http://dbpedia.org/resource/Live_at_Reading"
"4.8";"50";"http://dbpedia.org/resource/The_Greatest_Story_Never_Told"
"4.2";"72";"http://dbpedia.org/resource/Mass_Romantic"
"4.9";"7";"http://dbpedia.org/resource/Clash_Battle_Guilt_Pride"
"4.0";"7";"http://dbpedia.org/resource/Streetlights_(Kurupt_album)"
"4.3";"66";"http://dbpedia.org/resource/This_Is_Happening"
"4.0";"9";"http://dbpedia.org/resource/Glass_Floor"
"3.7";"15";"http://dbpedia.org/resource/In_Some_Way,_Shape_or_Form"
"4.7";"13";"http://dbpedia.org/resource/The_Wanted_(EP)"
"3.9";"12";"http://dbpedia.org/resource/At_Night_We_Live"
"4.2";"72";"http://dbpedia.org/resource/Monsters_of_Folk_(album)"
"4.5";"66";"http://dbpedia.org/resource/Untrue"
"4.5";"8";"http://dbpedia.org/resource/White_Silence"
"4.1";"59";"http://dbpedia.org/resource/Something_for_the_Rest_of_Us"
"";"";"http://dbpedia.org/resource/What_Doesn't_Kill_You,_Eventually_Kills_You"
"4.4";"135";"http://dbpedia.org/resource/Goodbye_Alice_in_Wonderland"
"4.4";"182";"http://dbpedia.org/resource/Wolfgang_Amadeus_Phoenix"
"5.0";"2";"http://dbpedia.org/resource/Impossible_Spaces"
"4.0";"74";"http://dbpedia.org/resource/Stephen_Malkmus_(album)"
"3.6";"147";"http://dbpedia.org/resource/Suit_(album)"
"4.4";"53";"http://dbpedia.org/resource/Woman_King"
"5.0";"3";"http://dbpedia.org/resource/The_Great_Western"
"4.3";"376";"http://dbpedia.org/resource/Aerial_(album)"
"4.3";"7";"http://dbpedia.org/resource/Is_the_World_Strange_or_Am_I_Strange%3F"
"4.2";"95";"http://dbpedia.org/resource/Southern_Rock_Opera"
"3.6";"18";"http://dbpedia.org/resource/Bicycles_&_Tricycles"
"3.0";"16";"http://dbpedia.org/resource/Crunk_Rock"
"4.5";"140";"http://dbpedia.org/resource/Fox_Confessor_Brings_the_Flood"
"4.1";"8";"http://dbpedia.org/resource/Bonfires_on_the_Heath"
"4.9";"11";"http://dbpedia.org/resource/Love_Notes/Letter_Bombs"
"4.5";"12";"http://dbpedia.org/resource/Smother_(album)"
"4.4";"15";"http://dbpedia.org/resource/Live_from_the_Kitchen"
"2.7";"7";"http://dbpedia.org/resource/BAYTL"
"4.2";"36";"http://dbpedia.org/resource/Cosmogramma"
"5.0";"1";"http://dbpedia.org/resource/The_Chronicles_of_Life_and_Death"
"4.7";"54";"http://dbpedia.org/resource/The_Coast_Is_Never_Clear"
"4.7";"41";"http://dbpedia.org/resource/Happiness_(Hurts_album)"
"4.5";"38";"http://dbpedia.org/resource/Until_One"
"4.8";"4";"http://dbpedia.org/resource/Alegranza_(album)"
"5.0";"3";"http://dbpedia.org/resource/Lord_of_the_Birdcage"
"4.4";"69";"http://dbpedia.org/resource/Get_the_Picture%3F_(Smash_Mouth_album)"
"4.7";"721";"http://dbpedia.org/resource/Django_Django_(album)"
"5.0";"5";"http://dbpedia.org/resource/The_Verge_(album)"
"4.5";"44";"http://dbpedia.org/resource/So_Runs_the_World_Away"
"3.5";"200";"http://dbpedia.org/resource/Le_Noise"
"4.2";"93";"http://dbpedia.org/resource/The_Private_Press"
"3.8";"97";"http://dbpedia.org/resource/The_Senior"
"3.8";"62";"http://dbpedia.org/resource/Kids_in_the_Street"
"4.5";"123";"http://dbpedia.org/resource/Favourite_Worst_Nightmare"
"4.0";"88";"http://dbpedia.org/resource/Every_Man_for_Himself_(album)"
"4.6";"76";"http://dbpedia.org/resource/100_Days,_100_Nights"
"5.0";"1";"http://dbpedia.org/resource/I_Phantom"
"4.7";"296";"http://dbpedia.org/resource/Red_River_Blue"
"4.2";"5";"http://dbpedia.org/resource/Nostalgia,_Ultra"
"3.6";"55";"http://dbpedia.org/resource/Shock_Value_II"
"";"";"http://dbpedia.org/resource/A_Place_to_Bury_Strangers_(album)"
"4.3";"103";"http://dbpedia.org/resource/The_Shepherd's_Dog"
"4.0";"29";"http://dbpedia.org/resource/See_My_Friends_(album)"
"3.9";"213";"http://dbpedia.org/resource/Songs_from_the_Sparkle_Lounge"
"4.3";"32";"http://dbpedia.org/resource/Double_Figure"
"3.9";"35";"http://dbpedia.org/resource/The_First_of_the_Microbe_Hunters"
"4.7";"3";"http://dbpedia.org/resource/Breaking_Kayfabe"
"4.0";"38";"http://dbpedia.org/resource/Shaka_Rock"
"4.0";"1";"http://dbpedia.org/resource/The_Sophtware_Slump"
"4.0";"121";"http://dbpedia.org/resource/Dirty_Vegas_(album)"
"4.6";"247";"http://dbpedia.org/resource/The_Head_and_the_Heart_(album)"
"4.0";"3";"http://dbpedia.org/resource/Imperial_Wax_Solvent"
"4.3";"98";"http://dbpedia.org/resource/American_Tragedy_Redux"
"3.6";"123";"http://dbpedia.org/resource/Are_You_Passionate%3F"
"4.6";"31";"http://dbpedia.org/resource/Transcendental_Youth"
"4.3";"28";"http://dbpedia.org/resource/Built_from_Scratch"
"3.6";"16";"http://dbpedia.org/resource/My_Bloody_Underground"
"3.7";"394";"http://dbpedia.org/resource/Nostradamus_(album)"
"3.6";"16";"http://dbpedia.org/resource/Fragile_Future"
"4.0";"62";"http://dbpedia.org/resource/Attak"
"4.0";"10";"http://dbpedia.org/resource/Three_Fact_Fader"
"4.5";"12";"http://dbpedia.org/resource/Oohs_&_Aahs"
"4.5";"71";"http://dbpedia.org/resource/Girls_Can_Tell"
"3.3";"12";"http://dbpedia.org/resource/Machine_(EP)"
"4.6";"14";"http://dbpedia.org/resource/Spiral_Shadow"
"3.9";"17";"http://dbpedia.org/resource/Studio_150"
"4.5";"38";"http://dbpedia.org/resource/Sunny_Border_Blue"
"4.0";"246";"http://dbpedia.org/resource/Heathen_Chemistry"
"4.2";"82";"http://dbpedia.org/resource/The_Spine"
"4.8";"199";"http://dbpedia.org/resource/That_Lonesome_Song"
"3.0";"7";"http://dbpedia.org/resource/The_Mirror_Explodes"
"4.0";"9";"http://dbpedia.org/resource/Magnificent_City"
"4.5";"13";"http://dbpedia.org/resource/The_Milk_of_Human_Kindness"
"4.1";"35";"http://dbpedia.org/resource/Battle_for_the_Sun"
"4.1";"70";"http://dbpedia.org/resource/LP1_(Joss_Stone_album)"
"4.4";"391";"http://dbpedia.org/resource/David_Cook_(album)"
"3.7";"88";"http://dbpedia.org/resource/So_Amazin'"
"4.3";"";"http://dbpedia.org/resource/Kid_A"
"";"";"http://dbpedia.org/resource/Doin'_It_Again"
"4.7";"131";"http://dbpedia.org/resource/Ten$Ion"
"4.6";"5";"http://dbpedia.org/resource/Blackjazz"
"4.4";"58";"http://dbpedia.org/resource/Kaputt_(album)"
"3.6";"8";"http://dbpedia.org/resource/Cinder_(album)"
"4.3";"35";"http://dbpedia.org/resource/Graffiti_Soul"
"4.6";"87";"http://dbpedia.org/resource/The_Dirty_South_(album)"
"4.5";"42";"http://dbpedia.org/resource/Just_Us_Kids"
"5.0";"1";"http://dbpedia.org/resource/The_One...Cohesive"
"4.7";"63";"http://dbpedia.org/resource/R.A.P._Music"
"4.6";"56";"http://dbpedia.org/resource/...Burn,_Piano_Island,_Burn"
"4.5";"37";"http://dbpedia.org/resource/Super_Taranta!"
"4.2";"167";"http://dbpedia.org/resource/Escapology_(album)"
"4.2";"5";"http://dbpedia.org/resource/The_Chemistry_of_Common_Life"
"4.3";"106";"http://dbpedia.org/resource/The_Age_of_Adz"
"4.4";"34";"http://dbpedia.org/resource/5.0"
"4.4";"41";"http://dbpedia.org/resource/1991_(EP)"
"5.0";"1";"http://dbpedia.org/resource/@Reverend_Makers"
"4.2";"336";"http://dbpedia.org/resource/Only_by_the_Night"
"4.7";"21";"http://dbpedia.org/resource/Lisbon_(album)"
"4.1";"772";"http://dbpedia.org/resource/Elephant_(album)"
"4.4";"106";"http://dbpedia.org/resource/Wake_Up_and_Smell_the_Coffee"
"5.0";"5";"http://dbpedia.org/resource/The_Ugly_Organ"
"4.4";"37";"http://dbpedia.org/resource/Smoke_Ring_for_My_Halo"
"4.3";"187";"http://dbpedia.org/resource/Salival"
"3.6";"64";"http://dbpedia.org/resource/Season_of_Poison"
"2.7";"37";"http://dbpedia.org/resource/Hoodstar"
"4.2";"11";"http://dbpedia.org/resource/Moment_Bends"
"4.4";"72";"http://dbpedia.org/resource/Kill_the_Moonlight"
"4.7";"20";"http://dbpedia.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into"
"4.3";"245";"http://dbpedia.org/resource/Conspiracy_of_One"
"4.5";"185";"http://dbpedia.org/resource/White_Lilies_Island"
"4.5";"45";"http://dbpedia.org/resource/Nine_Types_of_Light"
"4.6";"97";"http://dbpedia.org/resource/Undun"
"4.7";"46";"http://dbpedia.org/resource/Untitled_23"
"4.2";"60";"http://dbpedia.org/resource/Hell_in_a_Handbasket"
"4.8";"10";"http://dbpedia.org/resource/I_Love_You_Dude"
"4.2";"68";"http://dbpedia.org/resource/WZRD_(album)"
"4.5";"56";"http://dbpedia.org/resource/Forgiven_(album)"
"4.3";"24";"DBpedia_URI"
"3.3";"29";"http://dbpedia.org/resource/Manafon_(album)"
"4.7";"24";"http://dbpedia.org/resource/Oh_Land_(album)"
"3.6";"606";"http://dbpedia.org/resource/Destiny_Fulfilled"
"4.6";"11";"http://dbpedia.org/resource/I_Had_the_Blues_But_I_Shook_Them_Loose"
"4.6";"204";"http://dbpedia.org/resource/Our_Endless_Numbered_Days"
"4.3";"7";"http://dbpedia.org/resource/Wild_Mountain_Nation_(album)"
"4.0";"110";"http://dbpedia.org/resource/Jagged_Little_Pill_Acoustic"
"3.9";"63";"http://dbpedia.org/resource/Transference_(album)"
"4.2";"48";"http://dbpedia.org/resource/Sound_of_Water"
"3.9";"269";"http://dbpedia.org/resource/Fever_to_Tell"
"4.4";"349";"http://dbpedia.org/resource/Out_of_the_Vein"
"4.1";"57";"http://dbpedia.org/resource/Slow_Motion_Daydream"
"";"";"http://dbpedia.org/resource/People_Are_Expensive"
"5.0";"1";"http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution"
"4.4";"10";"http://dbpedia.org/resource/Last_Days_of_Wonder"
"4.0";"43";"http://dbpedia.org/resource/Mirrored"
"4.4";"12";"http://dbpedia.org/resource/This_Right_Here_Is_Buck_65"
"4.4";"36";"http://dbpedia.org/resource/The_Tigers_Have_Spoken"
"4.0";"410";"http://dbpedia.org/resource/R&G_(Rhythm_&_Gangsta):_The_Masterpiece"
"4.8";"6";"http://dbpedia.org/resource/Spirit_Moves"
"4.4";"429";"http://dbpedia.org/resource/Yoshimi_Battles_the_Pink_Robots"
"4.1";"340";"http://dbpedia.org/resource/A_Ghost_Is_Born"
"3.5";"6";"http://dbpedia.org/resource/The_Rose_Has_Teeth_in_the_Mouth_of_a_Beast"
"4.6";"29";"http://dbpedia.org/resource/Destroy_Rock_&_Roll"
"4.6";"179";"http://dbpedia.org/resource/The_Unforgiving"
"4.4";"26";"http://dbpedia.org/resource/IRM_(album)"
"4.3";"17";"http://dbpedia.org/resource/Return_to_the_Sea"
"4.0";"77";"http://dbpedia.org/resource/Here_with_Me_(album)"
"3.0";"2";"http://dbpedia.org/resource/You_Could_Have_It_So_Much_Better"
"4.4";"620";"http://dbpedia.org/resource/Mad_Season_(album)"
"4.5";"4";"http://dbpedia.org/resource/Black_Tambourine_(album)"
"4.3";"48";"http://dbpedia.org/resource/The_Last_Kiss_(album)"
"4.2";"275";"http://dbpedia.org/resource/St._Elsewhere_(album)"
"4.4";"118";"http://dbpedia.org/resource/The_Last_Broadcast_(album)"
"4.3";"12";"http://dbpedia.org/resource/Suite_420"
"3.6";"5";"http://dbpedia.org/resource/The_Past_Presents_the_Future"
"4.7";"76";"http://dbpedia.org/resource/Glassheart"
"4.6";"407";"http://dbpedia.org/resource/We_Sing._We_Dance._We_Steal_Things."
"4.1";"229";"http://dbpedia.org/resource/Schizophrenic_(JC_Chasez_album)"
"3.0";"50";"http://dbpedia.org/resource/Todd_Smith_(album)"
"4.2";"106";"http://dbpedia.org/resource/Lies_for_the_Liars"
"4.5";"11";"http://dbpedia.org/resource/Exploding_Head"
"3.2";"5";"http://dbpedia.org/resource/Invicta_(album)"
"4.2";"5";"http://dbpedia.org/resource/15_Again"
"4.5";"209";"http://dbpedia.org/resource/Lift_Your_Skinny_Fists_Like_Antennas_to_Heaven"
"3.4";"321";"http://dbpedia.org/resource/The_Sweet_Escape"
"5.0";"8";"http://dbpedia.org/resource/The_Lost_Tapes"
"4.2";"57";"http://dbpedia.org/resource/The_Time_of_Our_Lives_(EP)"
"4.1";"53";"http://dbpedia.org/resource/Scabdates"
"4.6";"415";"http://dbpedia.org/resource/More_Than_You_Think_You_Are"
"4.0";"33";"http://dbpedia.org/resource/The_Discovery_of_a_World_Inside_the_Moone"
"4.4";"26";"http://dbpedia.org/resource/Shwayze_(album)"
"3.8";"125";"http://dbpedia.org/resource/Coming_Back_to_You"
"4.5";"42";"http://dbpedia.org/resource/The_Sellout"
"4.6";"138";"http://dbpedia.org/resource/New_Amerykah_Part_Two_(Return_of_the_Ankh)"
"4.6";"113";"http://dbpedia.org/resource/Blacklisted_(album)"
"4.3";"24";"http://dbpedia.org/resource/A_Chance_to_Cut_Is_a_Chance_to_Cure"
"3.8";"99";"http://dbpedia.org/resource/Before_I_Self_Destruct"
"4.8";"103";"http://dbpedia.org/resource/Twilight_of_the_Thunder_God"
"4.6";"82";"http://dbpedia.org/resource/The_Grind_Date"
"4.4";"498";"http://dbpedia.org/resource/Funeral_(album)"
"4.1";"112";"http://dbpedia.org/resource/The_Pretty_Toney_Album"
"4.5";"2";"http://dbpedia.org/resource/Paul's_Tomb:_A_Triumph"
"4.8";"10";"http://dbpedia.org/resource/Panic_Movement_(album)"
"4.0";"5";"http://dbpedia.org/resource/Pyramid_Electric_Co."
"3.9";"11";"http://dbpedia.org/resource/Leucocyte_(album)"
"4.2";"60";"http://dbpedia.org/resource/Learning_from_Falling"
"4.8";"126";"http://dbpedia.org/resource/Science_&_Faith"
"";"";"http://dbpedia.org/resource/Ire_Works"
"3.1";"300";"http://dbpedia.org/resource/Blood_in_My_Eye"
"3.8";"5";"http://dbpedia.org/resource/You_Can_Feel_Me"
"4.3";"17";"http://dbpedia.org/resource/Haunted_Cities"
"3.5";"103";"http://dbpedia.org/resource/O.N.I.F.C."
"4.7";"277";"http://dbpedia.org/resource/Van_Lear_Rose"
"4.5";"4";"http://dbpedia.org/resource/Morning_Tide"
"3.9";"53";"http://dbpedia.org/resource/Ancient_Melodies_of_the_Future"
"4.2";"253";"http://dbpedia.org/resource/Neon_Bible"
"3.6";"12";"http://dbpedia.org/resource/The_Friends_EP"
"4.5";"35";"http://dbpedia.org/resource/A_Piece_of_What_You_Need"
"3.7";"102";"http://dbpedia.org/resource/Embryonic"
"4.3";"52";"http://dbpedia.org/resource/Strip_Me"
"4.6";"37";"http://dbpedia.org/resource/Blue_Sky_Noise"
"4.0";"76";"http://dbpedia.org/resource/It's_Alive!_(album)"
"4.5";"2";"http://dbpedia.org/resource/The_World_I_Want_to_Leave_Behind"
"4.2";"18";"http://dbpedia.org/resource/Panic_of_Girls"
"3.3";"43";"http://dbpedia.org/resource/Q_Soul_Bossa_Nostra"
"2.9";"61";"http://dbpedia.org/resource/Modulate_(album)"
"4.3";"4";"http://dbpedia.org/resource/We'll_Live_and_Die_in_These_Towns"
"3.9";"177";"http://dbpedia.org/resource/Welcome_Back_(Mase_album)"
"4.8";"34";"http://dbpedia.org/resource/Hold_On_'til_the_Night"
"3.4";"55";"http://dbpedia.org/resource/Slipway_Fires"
"4.4";"10";"http://dbpedia.org/resource/Sagarmatha_(album)"
"3.7";"116";"http://dbpedia.org/resource/Testify_(Phil_Collins_album)"
"4.1";"48";"http://dbpedia.org/resource/The_Remote_Part"
"3.8";"40";"http://dbpedia.org/resource/Trilla"
"4.6";"66";"http://dbpedia.org/resource/Asleep_in_the_Back"
"4.5";"93";"http://dbpedia.org/resource/Up_on_the_Ridge"
"4.5";"311";"http://dbpedia.org/resource/Tenacious_D_(album)"
"4.3";"12";"http://dbpedia.org/resource/Sun,_Sun,_Sun"
"4.4";"10";"http://dbpedia.org/resource/Denies_the_Day's_Demise"
"4.0";"13";"http://dbpedia.org/resource/Juliana's_Pony:_Total_System_Failure"
"4.3";"435";"http://dbpedia.org/resource/Demon_Days"
"4.5";"31";"http://dbpedia.org/resource/Time_for_Annihilation"
"4.0";"43";"http://dbpedia.org/resource/Identified"
"4.1";"8";"http://dbpedia.org/resource/There's_a_Fire"
"4.5";"17";"http://dbpedia.org/resource/A_New_Tide"
"5.0";"1";"http://dbpedia.org/resource/This_Is_a_Fix"
"4.3";"97";"http://dbpedia.org/resource/Unto_the_Locust"
"3.9";"504";"http://dbpedia.org/resource/Take_a_Look_in_the_Mirror"
"4.0";"5";"http://dbpedia.org/resource/Sexor"
"4.2";"557";"http://dbpedia.org/resource/Kisses_on_the_Bottom"
"4.4";"5";"http://dbpedia.org/resource/Recitation_(album)"
"4.1";"11";"http://dbpedia.org/resource/Hitting_the_Ground"
"4.8";"4";"http://dbpedia.org/resource/Warmer_Corners"
"4.5";"4";"http://dbpedia.org/resource/Romance_at_Short_Notice"
"4.1";"15";"http://dbpedia.org/resource/About_a_Boy_(soundtrack)"
"4.5";"8";"http://dbpedia.org/resource/Secrets_Are_Sinister"
"4.0";"4";"http://dbpedia.org/resource/Sixes_&_Sevens"
"4.0";"46";"http://dbpedia.org/resource/Ghetto_Postage"
"4.5";"15";"http://dbpedia.org/resource/Faking_the_Books"
"4.5";"15";"http://dbpedia.org/resource/The_Obliterati"
"3.9";"30";"http://dbpedia.org/resource/Welcome_to_the_Drama_Club"
"4.0";"87";"http://dbpedia.org/resource/Liverpool_8"
"4.5";"48";"http://dbpedia.org/resource/Sweet_and_Wild"
"4.5";"17";"http://dbpedia.org/resource/Shut_Up_I_Am_Dreaming"
"4.5";"169";"http://dbpedia.org/resource/High_Violet"
"4.5";"54";"http://dbpedia.org/resource/Rebelution_(Pitbull_album)"
"4.0";"157";"http://dbpedia.org/resource/Tweekend"
"3.9";"14";"http://dbpedia.org/resource/We_the_Best_Forever"
"4.5";"141";"http://dbpedia.org/resource/Watershed_(Opeth_album)"
"4.4";"85";"http://dbpedia.org/resource/Yanqui_U.X.O."
"4.5";"167";"http://dbpedia.org/resource/The_Ragpicker's_Dream"
"4.0";"1";"http://dbpedia.org/resource/Welcome_to_Goon_Island"
"4.4";"82";"http://dbpedia.org/resource/Apologies_to_the_Queen_Mary"
"4.8";"12";"http://dbpedia.org/resource/Live_from_Dakota"
"4.2";"33";"http://dbpedia.org/resource/The_Great_Destroyer"
"4.2";"20";"http://dbpedia.org/resource/Felt_3:_A_Tribute_to_Rosie_Perez"
"4.5";"39";"http://dbpedia.org/resource/Beat_'Em_Up"
"3.8";"6";"http://dbpedia.org/resource/My_Damnation"
"3.5";"44";"http://dbpedia.org/resource/Last_2_Walk"
"4.3";"219";"http://dbpedia.org/resource/Coexist_(album)"
"3.7";"3";"http://dbpedia.org/resource/The_Loudest_Engine"
"4.4";"17";"http://dbpedia.org/resource/Skyscraper_National_Park"
"4.6";"27";"http://dbpedia.org/resource/The_View_from_the_Bottom"
"5.0";"3";"http://dbpedia.org/resource/55_Cadillac"
"4.4";"16";"http://dbpedia.org/resource/Fall_Be_Kind"
"4.6";"8";"http://dbpedia.org/resource/Because_We_Hate_You"
"4.5";"73";"http://dbpedia.org/resource/Gloriana_(album)"
"4.3";"370";"http://dbpedia.org/resource/Midnite_Vultures"
"4.2";"16";"http://dbpedia.org/resource/Come_to_Life"
"5.0";"9";"http://dbpedia.org/resource/Universal_Audio_(album)"
"4.2";"126";"http://dbpedia.org/resource/Winning_Days"
"4.1";"96";"http://dbpedia.org/resource/Rooty"
"4.3";"12";"http://dbpedia.org/resource/Switzerland_(album)"
"3.8";"102";"http://dbpedia.org/resource/Gold_Cobra"
"4.5";"414";"http://dbpedia.org/resource/Riot!"
"4.4";"59";"http://dbpedia.org/resource/Antifogmatic"
"4.6";"5";"http://dbpedia.org/resource/Sky_at_Night_(album)"
"4.1";"64";"http://dbpedia.org/resource/Sung_Tongs"
"5.0";"4";"http://dbpedia.org/resource/New_Leaves"
"4.8";"15";"http://dbpedia.org/resource/Winter_Hymn_Country_Hymn_Secret_Hymn"
"4.3";"156";"http://dbpedia.org/resource/F.A.M.E._(album)"
"4.3";"3";"http://dbpedia.org/resource/The_Alphabet_of_Hurricanes"
"5.0";"8";"http://dbpedia.org/resource/In_the_Maybe_World"
"4.5";"730";"http://dbpedia.org/resource/Never_Gone"
"5.0";"2";"http://dbpedia.org/resource/Echoes_of_Silence"
"5.0";"3";"http://dbpedia.org/resource/One_Good_Thing"
"4.9";"7";"http://dbpedia.org/resource/Someone_to_Drive_You_Home"
"4.4";"19";"http://dbpedia.org/resource/Microcastle"
"3.9";"15";"http://dbpedia.org/resource/The_Boxing_Mirror"
"4.5";"10";"http://dbpedia.org/resource/Ferrari_Boyz"
"4.6";"16";"http://dbpedia.org/resource/Billy_Talent_III"
"4.6";"5";"http://dbpedia.org/resource/Bright_Ideas"
"4.9";"73";"http://dbpedia.org/resource/The_Bright_Mississippi"
"4.7";"116";"http://dbpedia.org/resource/Vices_&_Virtues"
"4.2";"127";"http://dbpedia.org/resource/Welcome_to_the_Dollhouse_(album)"
"3.3";"118";"http://dbpedia.org/resource/The_Devil's_Rain_(album)"
"4.3";"405";"http://dbpedia.org/resource/America's_Sweetheart_(album)"
"3.5";"2";"http://dbpedia.org/resource/I_Was_Trying_to_Describe_You_to_Someone"
"4.4";"12";"http://dbpedia.org/resource/Public_Strain"
"5.0";"3";"http://dbpedia.org/resource/Life..._The_Best_Game_in_Town"
"4.4";"15";"http://dbpedia.org/resource/Tarot_Sport"
"4.4";"7";"http://dbpedia.org/resource/Home_Sweet_Home_(Kano_album)"
"4.6";"25";"http://dbpedia.org/resource/HoboSapiens"
"4.5";"35";"http://dbpedia.org/resource/Anniemal"
"4.5";"352";"http://dbpedia.org/resource/Ocean_Eyes"
"3.4";"13";"http://dbpedia.org/resource/Outta_Sight/Outta_Mind"
"4.2";"20";"http://dbpedia.org/resource/Wonderful_Rainbow"
"4.5";"26";"http://dbpedia.org/resource/Haha_Sound"
"4.3";"32";"http://dbpedia.org/resource/Screaming_Bloody_Murder"
"";"";"http://dbpedia.org/resource/Winner_Stays_On"
"4.4";"199";"http://dbpedia.org/resource/Madvillainy"
"4.3";"3";"http://dbpedia.org/resource/Tears_of_the_Valedictorian"
"";"";"http://dbpedia.org/resource/No_Hope,_No_Future"
"3.8";"99";"http://dbpedia.org/resource/Daniel_Powter_(album)"
"4.1";"76";"http://dbpedia.org/resource/In_the_Key_of_Disney"
"4.2";"50";"http://dbpedia.org/resource/The_Evening_of_My_Best_Day"
"4.9";"8";"http://dbpedia.org/resource/These_Were_the_Earlies"
"4.0";"28";"http://dbpedia.org/resource/Vulnerable_(Tricky_album)"
"4.3";"73";"http://dbpedia.org/resource/XTRMNTR"
"4.2";"59";"http://dbpedia.org/resource/Party_Rock"
"4.3";"20";"http://dbpedia.org/resource/Golden_Delicious_(album)"
"2.6";"39";"http://dbpedia.org/resource/Disconnection_Notice"
"4.6";"24";"http://dbpedia.org/resource/July_Flame"
"3.7";"383";"http://dbpedia.org/resource/Just_Whitney"
"4.9";"7";"http://dbpedia.org/resource/Bloodless_Coup"
"4.5";"122";"http://dbpedia.org/resource/Praise_&_Blame"
"4.2";"564";"http://dbpedia.org/resource/Turn_on_the_Bright_Lights"
"4.4";"57";"http://dbpedia.org/resource/Beauty_&_Crime"
"4.2";"101";"http://dbpedia.org/resource/Universal_Pulse"
